"year_mon","county","county_number","state_cost","retail_revenue","bottles_sold","liters_sold"
2019-10-01,"VAN BUREN",89,14146.51,21228.61,1616,1385.61
2019-10-01,"Wapello",90,63993.03,96340.92,6214,5805.44
2019-10-01,"WAPELLO",90,184871.93,276834.32,22283,16937.38
2019-10-01,"WARREN",91,190366.54,285542.42,21845,17798.54
2019-10-01,"WASHINGTON",92,143959.39,216114.93,16494,13571.89
2019-10-01,"WAYNE",93,8825.68,13287.81,1019,903.22
2019-10-01,"Webster",94,20709.81,31186.16,4002,1721.77
2019-10-01,"WEBSTER",94,194556.55,292063.07,21813,18069.23
2019-10-01,"WINNEBAGO",95,52440.72,78615.09,6278,5840.99
2019-10-01,"WINNESHIEK",96,90862.38,136145.79,8672,8936.18
2019-10-01,"WOODBURY",97,728027.29,1092536.3,90339,66074.48
2019-10-01,"WORTH",98,15622.04,23472.94,1946,1818.5
2019-10-01,"WRIGHT",99,46705.68,70098.1,6437,5337.89
2019-11-01,"ADAIR",1,24377.97,36522.36,2930,2392.99
2019-11-01,"ADAMS",2,14570.06,21895.8,1355,1298.24
2019-11-01,"ALLAMAKEE",3,62194.65,93370.83,6462,6885.22
2019-11-01,"APPANOOSE",4,63873.19,95992.09,7097,6245.42
2019-11-01,"AUDUBON",5,10509.09,15758.73,1270,1243.37
2019-11-01,"BENTON",6,62739.37,94211.25,7982,6516.61
2019-11-01,"Black Hawk",7,5314.11,7966.03,1107,424.52
2019-11-01,"BLACK HAWK",7,1073811.85,1610509.38,133379,92808.23
2019-11-01,"BOONE",8,120496.56,180763.77,14252,11358.59
2019-11-01,"BREMER",9,121534.99,182485.13,14014,13073.48
2019-11-01,"BUCHANAN",10,82338.98,123520.55,9571,8319.84
2019-11-01,"BUENA VIST",11,113293.01,169934.45,12512,10258.5
2019-11-01,"BUTLER",12,19978.22,30042.68,2676,2279.61
2019-11-01,"CALHOUN",13,19650.36,29720.89,2450,2428.01
2019-11-01,"CARROLL",14,143645.4,215733.26,13552,13015.46
2019-11-01,"CASS",15,108563.49,162822.93,11287,10118.53
2019-11-01,"CEDAR",16,41049.35,61579.87,5545,4030.71
2019-11-01,"CERRO GORD",17,455103.07,682962.89,50623,40779.15
2019-11-01,"CHEROKEE",18,43256.22,64938.7,5421,4411.39
2019-11-01,"CHICKASAW",19,28635.78,43092.32,2977,3121.8
2019-11-01,"CLARKE",20,63761.76,95665.89,5985,6334.89
2019-11-01,"CLAY",21,104287.23,156975.56,11530,11134.3
2019-11-01,"CLAYTON",22,36320.16,54536.63,4088,4068.91
2019-11-01,"CLINTON",23,244982.67,367481.86,29972,24702.56
2019-11-01,"CRAWFORD",24,75649.73,113458.88,7988,6902.52
2019-11-01,"Dallas",25,181351.79,272053.2,10179,15543.17
2019-11-01,"DALLAS",25,246554.02,369795.03,26749,19555.7
2019-11-01,"DAVIS",26,5133.77,7711.08,627,630.25
2019-11-01,"DECATUR",27,15988.67,24008.59,1730,1517.68
2019-11-01,"Delaware",28,24405.62,36660.25,2286,2365.1
2019-11-01,"DELAWARE",28,52034.5,78217.29,4775,4465.35
2019-11-01,"Des Moines",29,18233.06,27320.99,2934,1382.63
2019-11-01,"DES MOINES",29,253341.59,380146.62,31369,22625.77
2019-11-01,"DICKINSON",30,164442.11,247104.47,16955,15935.87
2019-11-01,"DUBUQUE",31,714283.6,1072061.56,77530,65248.32
2019-11-01,"EMMET",32,25955.37,38971.24,3008,2780.37
2019-11-01,"FAYETTE",33,67429.08,101211.55,8871,7726.48
2019-11-01,"FLOYD",34,60159.27,90243.9,7332,5860.76
2019-11-01,"FRANKLIN",35,28475.01,42732.34,3089,2860.27
2019-11-01,"FREMONT",36,1788.12,2682.84,284,184.6
2019-11-01,"GREENE",37,34715.21,52052.43,3398,3020.5
2019-11-01,"GRUNDY",38,13991.49,21051.85,1729,1835.66
2019-11-01,"GUTHRIE",39,31342.61,47026.32,3993,3405.68
2019-11-01,"HAMILTON",40,77678.55,116645.04,9073,7582.8
2019-11-01,"Hancock",41,840.06,1260.38,109,86.75
2019-11-01,"HANCOCK",41,26509.27,39866.15,3219,3143.74
2019-11-01,"Hardin",42,44365.16,66756.9,4322,4578.8
2019-11-01,"HARDIN",42,86163.99,129273.4,9396,9161.09
2019-11-01,"HARRISON",43,36119.27,54238.12,4648,3584.89
2019-11-01,"Henry",44,27946.64,41976.66,2828,2931.8
2019-11-01,"HENRY",44,69271.36,104001.7,9499,6352.34
2019-11-01,"HOWARD",45,40088.96,60162.11,4217,4603.37
2019-11-01,"HUMBOLDT",46,61507.04,92529.72,6341,6029.89
2019-11-01,"IDA",47,31892,48006.62,3580,3239.83
2019-11-01,"Iowa",48,32027.7,48060.85,4365,2914.89
2019-11-01,"IOWA",48,42259.2,63565.18,5219,4438.83
2019-11-01,"JACKSON",49,58571.93,88028.99,6394,6373.89
2019-11-01,"JASPER",50,95931.05,143933.11,12641,9852.41
2019-11-01,"JEFFERSON",51,70556.7,105853.9,7755,6013.46
2019-11-01,"JOHNSON",52,1187623.35,1781575.28,121451,98875.1
2019-11-01,"JONES",53,107359.54,161236.78,12196,10630.74
2019-11-01,"KEOKUK",54,12402.82,18614.03,1414,1313.05
2019-11-01,"KOSSUTH",55,101416.47,152559.21,10935,10581.29
2019-11-01,"LEE",56,228242.54,342284.4,26821,22758.81
2019-11-01,"Linn",57,9293.19,13943.75,2109,878.37
2019-11-01,"LINN",57,1771709.77,2656352.01,209156,160138.16
2019-11-01,"LOUISA",58,17856.43,26767.72,3061,1767.16
2019-11-01,"LUCAS",59,34043.9,51125.92,4117,3248.54
2019-11-01,"LYON",60,41038.57,61575.37,5430,4333.02
2019-11-01,"Madison",61,755.16,1133.16,102,76.8
2019-11-01,"MADISON",61,74762.68,112177.83,8153,7061.29
2019-11-01,"MAHASKA",62,90527.65,135838.48,10976,9087.3
2019-11-01,"Marion",63,4338.36,6509.04,543,436.7
2019-11-01,"MARION",63,151560.35,227529.3,16428,13560.96
2019-11-01,"Marshall",64,1506.72,2260.84,486,144.3
2019-11-01,"MARSHALL",64,204626.78,307088.46,22978,17215.03
2019-11-01,"MILLS",65,27249.5,40917.58,4075,2857.53
2019-11-01,"MITCHELL",66,25236.22,37903.02,2678,2961.37
2019-11-01,"MONONA",67,27262.02,40950.49,3881,2807.43
2019-11-01,"MONROE",68,25366.24,38075.04,3083,2835.55
2019-11-01,"MONTGOMERY",69,61667.07,92479.88,7701,5873.81
2019-11-01,"MUSCATINE",70,201292.81,302039.01,27145,18042.23
2019-11-01,"OBRIEN",71,67230.13,100915.06,7496,7174.7
2019-11-01,"OSCEOLA",72,13578.71,20380.55,1340,1255.39
2019-11-01,"PAGE",73,130692.88,196195.67,12846,11271.61
2019-11-01,"PALO ALTO",74,48467.04,72722.32,5161,5094.2
2019-11-01,"PLYMOUTH",75,93722.45,140915.36,10210,8867.9
2019-11-01,"POCAHONTAS",76,19849.21,29794.67,2459,2341.96
2019-11-01,"Polk",77,491696.99,737689.4,43010,40928.94
2019-11-01,"POLK",77,3938254.9,5907443.45,446801,321702.56
2019-11-01,"Pottawatta",78,4911.02,7368.06,1031,382.75
2019-11-01,"POTTAWATTA",78,753102.58,1129388.73,90462,65083.08
2019-11-01,"Poweshiek",79,3366.95,5051.45,471,363.5
2019-11-01,"POWESHIEK",79,90710.23,136084.49,10047,8442.86
2019-11-01,"RINGGOLD",80,12333.37,18521.01,1059,1191.27
2019-11-01,"SAC",81,31273.33,46996.97,3627,3574.05
2019-11-01,"Scott",82,28197.84,42301.02,1974,1344.3
2019-11-01,"SCOTT",82,1534896.74,2302284.12,187250,134303.06
2019-11-01,"SHELBY",83,33736.89,50600.29,3673,3454.45
2019-11-01,"SIOUX",84,86047.88,129181.9,9146,9081.17
2019-11-01,"STORY",85,608288.61,912642.14,62153,55049.2
2019-11-01,"TAMA",86,46583.54,69894.83,6212,4194.6
2019-11-01,"TAYLOR",87,11327.8,16981.64,1877,1078.66
2019-11-01,"UNION",88,100436.08,150773.64,9763,9409.66
2019-11-01,"VAN BUREN",89,10452.06,15680.59,1090,992.66
2019-11-01,"Wapello",90,44345.52,66538.07,4609,3947.06
2019-11-01,"WAPELLO",90,144785,217198.23,17547,12627.7
2019-11-01,"WARREN",91,183187.01,274913.11,22609,16882.44
2019-11-01,"WASHINGTON",92,140088.67,210223.5,15527,11575.57
2019-11-01,"WAYNE",93,7342.61,11027.26,947,777
2019-11-01,"Webster",94,9682.64,14493.91,2361,804.75
2019-11-01,"WEBSTER",94,270566.66,406024.04,29419,25129.75
2019-11-01,"WINNEBAGO",95,40936.11,61421.24,4675,4459.73
2019-11-01,"WINNESHIEK",96,92583.43,139030.81,9126,9091.64
2019-11-01,"WOODBURY",97,732735.7,1099196.85,82951,63520.76
2019-11-01,"WORTH",98,19080.97,28661,2388,2054.22
2019-11-01,"WRIGHT",99,42360.14,63539.42,5598,4668.11
2019-12-01,"ADAIR",1,21759.41,32627.18,2783,2069.25
2019-12-01,"ADAMS",2,11655.7,17476.43,1209,1134.18
2019-12-01,"ALLAMAKEE",3,52475.37,78847.69,5225,5377.94
2019-12-01,"APPANOOSE",4,62056.62,93111.23,6606,6019.7
2019-12-01,"AUDUBON",5,15003.75,22519.87,1580,1617.19
2019-12-01,"BENTON",6,63356.78,94945.95,7631,6372.06
2019-12-01,"Black Hawk",7,11742.04,17629.99,2688,916.86
2019-12-01,"BLACK HAWK",7,1398038.25,2097679.97,171286,121648.38
2019-12-01,"BOONE",8,147806.2,221866.43,17013,16200.65
2019-12-01,"BREMER",9,167379.22,250580.53,17857,17150.02
2019-12-01,"BUCHANAN",10,87998.23,131840.36,10038,9340.23
2019-12-01,"BUENA VIST",11,133317.99,199922.74,13464,11665.72
2019-12-01,"BUTLER",12,28663.37,43149.32,3622,3321.48
2019-12-01,"CALHOUN",13,22315.92,33415.8,2804,2645.44
2019-12-01,"CARROLL",14,211092.19,316726.35,19822,19269.5
2019-12-01,"CASS",15,112167.41,168296.84,11119,9921.82
2019-12-01,"CEDAR",16,47332.15,70979.55,5924,5200.31
2019-12-01,"CERRO GORD",17,407371.18,610872.07,47233,37377.44
2019-12-01,"CHEROKEE",18,54689.65,81991.96,6808,5625.98
2019-12-01,"CHICKASAW",19,48181.55,72001.83,4853,5740.77
2019-12-01,"CLARKE",20,45007.75,67529.03,5200,4340.26
2019-12-01,"CLAY",21,128025.77,191933.23,13479,13397.18
2019-12-01,"CLAYTON",22,33707.57,50576.22,3843,3767.26
2019-12-01,"CLINTON",23,327941.15,492137.94,38696,31196.64
2019-12-01,"CRAWFORD",24,120155.83,180306.03,11828,11730.64
2019-12-01,"Dallas",25,187473.87,281226.26,10317,16047.75
2019-12-01,"DALLAS",25,325598.33,488347.52,32375,27653.15
2019-12-01,"DAVIS",26,8554.47,12865.83,1091,980.75
2019-12-01,"DECATUR",27,11109.1,16655.42,1403,1013.12
2019-12-01,"Delaware",28,33897.67,50764.15,3283,3237
2019-12-01,"DELAWARE",28,59659.56,88581.09,6740,6306.15
2019-12-01,"Des Moines",29,15166.7,22756.21,2538,1192.65
2019-12-01,"DES MOINES",29,234788.86,352417.58,28839,20800.65
2019-12-01,"DICKINSON",30,170963.71,256396.05,17534,17411.27
2019-12-01,"DUBUQUE",31,635277.12,951853.41,69607,60397.53
2019-12-01,"EMMET",32,35955.84,53897.11,3908,3666.86
2019-12-01,"FAYETTE",33,73145.02,109732.14,9150,8208.2
2019-12-01,"FLOYD",34,107800.7,161794.09,12386,10895.97
2019-12-01,"FRANKLIN",35,35991.95,53970.78,3923,3305.11
2019-12-01,"FREMONT",36,3902.59,5855.68,775,327.15
2019-12-01,"GREENE",37,43611.01,65362.38,4519,4663.62
2019-12-01,"GRUNDY",38,18997.6,28490.85,2458,2394.21
2019-12-01,"GUTHRIE",39,29015.41,43467.95,3593,3071.86
2019-12-01,"HAMILTON",40,56899.28,85175.68,6562,5422.63
2019-12-01,"Hancock",41,1932.26,2898.68,288,186.3
2019-12-01,"HANCOCK",41,25562.72,38209.88,2915,2871.81
2019-12-01,"Hardin",42,35658,53477.54,3382,3588.5
2019-12-01,"HARDIN",42,100082.48,150139.36,10471,10500.92
2019-12-01,"HARRISON",43,51717.99,77633.28,6205,4981.03
2019-12-01,"Henry",44,20033.73,30053.7,2079,2121.15
2019-12-01,"HENRY",44,79414.75,119199.23,8570,6310.11
2019-12-01,"HOWARD",45,64871.19,97359.24,6559,7195.21
2019-12-01,"HUMBOLDT",46,56311.79,83583.61,6438,6561.32
2019-12-01,"IDA",47,55620.8,83430.69,5674,5668.79
2019-12-01,"Iowa",48,43472.32,65213.56,5696,3898.14
2019-12-01,"IOWA",48,40391.95,60381.81,4375,4743.46
2019-12-01,"Jackson",49,1748.44,2623.33,217,214.55
2019-12-01,"JACKSON",49,82224.14,123250.76,9336,9241.91
2019-12-01,"JASPER",50,154953.75,232467.3,20734,15630.9
2019-12-01,"JEFFERSON",51,89010.62,133573.89,8604,7527.61
2019-12-01,"JOHNSON",52,1333715.53,2002028.34,129496,108683.83
2019-12-01,"JONES",53,91679.68,137338.19,9701,9709.92
2019-12-01,"KEOKUK",54,15676.91,23560.6,1858,1822.18
2019-12-01,"KOSSUTH",55,79941.65,119790.99,8067,7780.54
2019-12-01,"LEE",56,249108.66,373887.37,26655,21986.99
2019-12-01,"Linn",57,13851.34,20780.78,2783,1144.36
2019-12-01,"LINN",57,1922127.63,2887021.11,234740,176465.96
2019-12-01,"LOUISA",58,16532.98,24816.88,2407,1597.19
2019-12-01,"LUCAS",59,29918.25,44847.59,3550,2834.89
2019-12-01,"LYON",60,60293.41,90576.12,7355,6266.82
2019-12-01,"Madison",61,2190.36,3286.46,255,142.95
2019-12-01,"MADISON",61,53486.42,80290.98,5842,4932.09
2019-12-01,"MAHASKA",62,89745.65,134785.62,10542,8267.8
2019-12-01,"Marion",63,7667.66,11514.96,758,698.85
2019-12-01,"MARION",63,147033.31,220564.29,16573,13739.56
2019-12-01,"Marshall",64,1190.72,1775.16,385,154.35
2019-12-01,"MARSHALL",64,311580.68,467944.57,33792,25711.76
2019-12-01,"MILLS",65,38337.97,57501.85,5032,3627.54
2019-12-01,"MITCHELL",66,38688.71,58044.34,4087,4273.15
2019-12-01,"MONONA",67,36018.86,54091.73,4759,3598.11
2019-12-01,"MONROE",68,23833.24,35752.23,2462,2415.75
2019-12-01,"MONTGOMERY",69,44866.6,67372.29,6355,4357.24
2019-12-01,"MUSCATINE",70,275357.57,413077.18,36077,25890.65
2019-12-01,"OBRIEN",71,114527.41,171839.53,11514,11485.93
2019-12-01,"OSCEOLA",72,20111.02,30198.76,2258,1967.8
2019-12-01,"PAGE",73,70863.42,106285.71,7829,6971.16
2019-12-01,"PALO ALTO",74,70852.02,106224.68,7542,8432.06
2019-12-01,"PLYMOUTH",75,135364.83,203101.88,14176,13127.42
2019-12-01,"POCAHONTAS",76,20471.84,30714.35,2175,2562.66
2019-12-01,"Polk",77,429524.94,644567.88,39224,37142.44
2019-12-01,"POLK",77,5018998.06,7537780.95,546053,400076.43
2019-12-01,"Pottawatta",78,2334.18,3502.02,812,207.4
2019-12-01,"POTTAWATTA",78,767473.6,1152686.09,88517,64716.35
2019-12-01,"Poweshiek",79,4582.31,6874.88,695,501.37
2019-12-01,"POWESHIEK",79,102495.14,153801.38,11358,9628.49
2019-12-01,"RINGGOLD",80,6824.89,10230.03,688,656.5
2019-12-01,"SAC",81,46178.31,69241.1,4919,4991.15
2019-12-01,"Scott",82,18434.22,27653.4,1716,873
2019-12-01,"SCOTT",82,1558510.97,2340053.04,193097,132226
2019-12-01,"SHELBY",83,83474.85,125324.95,8454,7560.02
2019-12-01,"SIOUX",84,175601.88,263530.88,17461,17207.47
2019-12-01,"STORY",85,624088.56,936227.24,64481,56048.08
2019-12-01,"TAMA",86,65505.49,98316.93,8717,6088.25
2019-12-01,"TAYLOR",87,8348.49,12524.84,1038,788.09
2019-12-01,"UNION",88,67558.12,101348.37,6985,6436.75
2019-12-01,"VAN BUREN",89,11168.82,16763.22,1179,1079.03
2019-12-01,"Wapello",90,48781.57,73299.03,5614,4098.69
2019-12-01,"WAPELLO",90,156633.3,235088.08,19396,13034.89
2019-12-01,"WARREN",91,202438.78,303564.27,23691,17796.36
2019-12-01,"WASHINGTON",92,130223.67,195382.06,14576,11368.22
2019-12-01,"WAYNE",93,10301.36,15435.81,1048,933.8
2019-12-01,"Webster",94,22136.09,33221.08,4637,2037.77
2019-12-01,"WEBSTER",94,193586.58,290655.08,22620,19509.99
2019-12-01,"WINNEBAGO",95,46674.89,69932.33,5312,5121.71
2019-12-01,"WINNESHIEK",96,90075.04,134892.79,8994,9337.75
2019-12-01,"WOODBURY",97,938706.66,1409301.49,107688,79209.48
2019-12-01,"WORTH",98,22481.57,33700.93,2899,2451.69
2019-12-01,"WRIGHT",99,45211.58,67795.1,5831,4927.14
2020-01-01,"ADAIR",1,21144.27,31701.67,2480,2084.54
2020-01-01,"ADAMS",2,12536.72,18743.27,1281,1258.78
2020-01-01,"ALLAMAKEE",3,46045.17,68791.5,5056,5108.03
2020-01-01,"APPANOOSE",4,41715.43,62346.3,5258,4890.17
2020-01-01,"AUDUBON",5,9945.64,14905.15,1312,1214.5
2020-01-01,"BENTON",6,62492.69,93457.39,7774,6428.05
2020-01-01,"Black Hawk",7,4652.15,6967.75,828,326.57
2020-01-01,"BLACK HAWK",7,790187.51,1180195.43,108096,74412.14
2020-01-01,"BOONE",8,98972.2,148215.37,11840,9594.17
2020-01-01,"BREMER",9,86130.57,128576.18,9976,9734.1
2020-01-01,"BUCHANAN",10,50063.69,74855.16,6204,5375.79
2020-01-01,"BUENA VIST",11,81916.01,122310.63,9686,7708.37
2020-01-01,"BUTLER",12,19110.04,28499.65,2224,2138.07
2020-01-01,"CALHOUN",13,14677.29,22121.52,1946,1993.39
2020-01-01,"CARROLL",14,105490.29,157690.58,11088,11005.7
2020-01-01,"CASS",15,61032.02,91124.1,7219,6127.46
2020-01-01,"CEDAR",16,33904.34,50572.12,4529,3507.69
2020-01-01,"CERRO GORD",17,396564.07,592196.9,48617,39495.47
2020-01-01,"CHEROKEE",18,40307.27,60500.84,5480,4328.27
2020-01-01,"CHICKASAW",19,25423.11,38111.52,2891,2822.92
2020-01-01,"CLARKE",20,45790.31,68480.71,4288,4098.94
2020-01-01,"CLAY",21,91961.46,137329.71,10636,9677.38
2020-01-01,"CLAYTON",22,29265.11,43873.08,3462,3322.48
2020-01-01,"CLINTON",23,202659.39,303145.92,25017,21618.05
2020-01-01,"CRAWFORD",24,45966.18,68527.57,5226,4104.32
2020-01-01,"Dallas",25,132208.19,193767.11,9811,15778.59
2020-01-01,"DALLAS",25,183965.76,274172.62,20951,16666.18
2020-01-01,"DAVIS",26,6597.53,9841.11,762,798.75
2020-01-01,"DECATUR",27,15964.01,23894.83,1946,1520.59
2020-01-01,"Delaware",28,19969.28,30001.05,1925,1897.3
2020-01-01,"DELAWARE",28,20789.92,30862.26,2083,2256.35
2020-01-01,"Des Moines",29,14140.14,21144.7,2415,1186.46
2020-01-01,"DES MOINES",29,195746.33,292093.8,26654,18052.4
2020-01-01,"Dickinson",30,4691.18,6988.99,371,374.75
2020-01-01,"DICKINSON",30,229933.76,344115.57,23014,22733.59
2020-01-01,"DUBUQUE",31,474458.4,706950.38,54125,45375.25
2020-01-01,"EMMET",32,42687.9,64098.32,4925,4861.19
2020-01-01,"FAYETTE",33,68757.79,102983.26,9345,7875.43
2020-01-01,"FLOYD",34,46011.21,68873.71,5938,4540.34
2020-01-01,"FRANKLIN",35,23963.18,35929.01,2596,2207.2
2020-01-01,"FREMONT",36,7292.27,10929.95,1052,584.97
2020-01-01,"GREENE",37,23449.02,35113.41,2490,2540.02
2020-01-01,"GRUNDY",38,17399.12,26028.82,2244,2151.59
2020-01-01,"GUTHRIE",39,29482.85,44167.56,3456,3254.37
2020-01-01,"HAMILTON",40,47020.87,70464.61,6244,4706.37
2020-01-01,"Hancock",41,1501.32,2252.62,278,175.9
2020-01-01,"HANCOCK",41,24049,36150.24,2761,2712.46
2020-01-01,"Hardin",42,24398.58,36397.2,2442,2919
2020-01-01,"HARDIN",42,59616.19,89020.29,6238,6563.43
2020-01-01,"HARRISON",43,29823.43,44612.81,3828,2936.29
2020-01-01,"Henry",44,11355.36,16810.32,1356,1558.5
2020-01-01,"HENRY",44,55973.32,83572.26,7608,5256.09
2020-01-01,"HOWARD",45,38896.11,58126.88,3895,4296.63
2020-01-01,"HUMBOLDT",46,34500.84,51580.29,4004,3580.04
2020-01-01,"IDA",47,32512.58,48758.38,3291,3219
2020-01-01,"Iowa",48,32736.92,48931.1,4131,2901.97
2020-01-01,"IOWA",48,40506.48,60720.58,4779,4631.94
2020-01-01,"Jackson",49,1633.54,2450.73,316,179.87
2020-01-01,"JACKSON",49,47989.79,71833.9,5423,5178.39
2020-01-01,"JASPER",50,91729.03,137360.87,13012,9017.49
2020-01-01,"JEFFERSON",51,65467.88,97366.9,7672,6162.37
2020-01-01,"JOHNSON",52,889519.78,1323886.12,94790,76565.96
2020-01-01,"JONES",53,71720.5,107389.23,7711,8189.03
2020-01-01,"KEOKUK",54,13386.65,20009.78,1685,1581.21
2020-01-01,"KOSSUTH",55,101361.2,152224.59,11322,10774.05
2020-01-01,"LEE",56,189104.98,282628.77,22523,18545.32
2020-01-01,"Linn",57,11248.62,16819.12,2477,992.3
2020-01-01,"LINN",57,1469288.08,2192342.13,190407,141935.53
2020-01-01,"LOUISA",58,14792.64,22098.3,2057,1425.07
2020-01-01,"LUCAS",59,25812.87,38579.09,3420,2649.37
2020-01-01,"LYON",60,42514.46,63572.28,5290,4449.82
2020-01-01,"MADISON",61,57844.12,86414.49,6682,5626.87
2020-01-01,"MAHASKA",62,79557.39,118830.08,9955,7865.39
2020-01-01,"Marion",63,5295.92,7859.83,614,524.31
2020-01-01,"MARION",63,131768.11,196681.09,14984,12947.88
2020-01-01,"Marshall",64,2549.08,3818.12,606,219.9
2020-01-01,"MARSHALL",64,138412.72,207130.59,19012,12815.71
2020-01-01,"MILLS",65,31873.62,47766.52,4420,3173.44
2020-01-01,"MITCHELL",66,30034.74,44931.41,3178,3653.46
2020-01-01,"MONONA",67,28360.65,42460.03,3620,2933.68
2020-01-01,"MONROE",68,24051.67,36010.74,2738,2472.35
2020-01-01,"MONTGOMERY",69,46512.79,69508.76,6879,4757.54
2020-01-01,"MUSCATINE",70,176464.6,264127.76,25776,16872.6
2020-01-01,"OBRIEN",71,74504.56,111579.99,8297,7904.58
2020-01-01,"OSCEOLA",72,13167.48,19764.88,1495,1411.33
2020-01-01,"PAGE",73,67812.2,101685.72,7869,7339.64
2020-01-01,"PALO ALTO",74,49077.68,73473.68,5175,5240.13
2020-01-01,"PLYMOUTH",75,78268.23,116988.96,9376,8046.23
2020-01-01,"POCAHONTAS",76,27033.83,40519.63,3763,3268.41
2020-01-01,"Polk",77,281074.09,418698.26,29967,27416.58
2020-01-01,"POLK",77,3661191.56,5450583.63,425653,308181.38
2020-01-01,"Pottawatta",78,1839.46,2759.96,610,199.7
2020-01-01,"POTTAWATTA",78,705393.84,1054719.29,91413,63412.66
2020-01-01,"Poweshiek",79,2947.98,4395.58,383,316.52
2020-01-01,"POWESHIEK",79,69117.07,103397.44,7650,6956.86
2020-01-01,"RINGGOLD",80,13388.06,20056.27,1576,1334.82
2020-01-01,"SAC",81,33501.64,50090.56,4009,3796.67
2020-01-01,"Scott",82,24617.16,36929.88,1800,1082.4
2020-01-01,"SCOTT",82,1175991.04,1754620.51,151020,107396.61
2020-01-01,"SHELBY",83,40184.83,60226.08,4241,3688.56
2020-01-01,"SIOUX",84,82140.63,122952.33,8748,8616.99
2020-01-01,"STORY",85,542413.93,809123.64,59366,53699.48
2020-01-01,"TAMA",86,60061.34,90207.94,7616,6202.91
2020-01-01,"TAYLOR",87,9098.91,13623.65,1108,938.85
2020-01-01,"UNION",88,81660.94,121865.33,8078,7241.11
2020-01-01,"VAN BUREN",89,9738.99,14567.34,1029,960.72
2020-01-01,"Wapello",90,39268.27,58453.21,4913,3724.08
2020-01-01,"WAPELLO",90,131945.98,196696.59,17412,12544.34
2020-01-01,"WARREN",91,164108.82,244547.84,20932,16220.6
2020-01-01,"WASHINGTON",92,112668.58,168362.08,13997,10970.28
2020-01-01,"WAYNE",93,10460.52,15697.97,1076,856.01
2020-01-01,"Webster",94,12785.49,19154.95,2692,1241
2020-01-01,"WEBSTER",94,188963.7,282334.17,22526,19105.03
2020-01-01,"WINNEBAGO",95,45207.24,67597.55,5249,5102.35
2020-01-01,"WINNESHIEK",96,71248.38,105793.62,7088,7239.35
2020-01-01,"WOODBURY",97,473425.56,708968.84,60495,44147.12
2020-01-01,"WORTH",98,14855.27,22263.06,1900,1722.73
2020-01-01,"WRIGHT",99,49452.05,74061.62,6016,5373.81
2020-02-01,"ADAIR",1,17735.78,26471.76,2148,1775.93
2020-02-01,"ADAMS",2,10153.79,15212.81,1043,987.02
2020-02-01,"ALLAMAKEE",3,37563.52,56108.37,3967,4148
2020-02-01,"APPANOOSE",4,40882.09,61358.03,5405,5126.71
2020-02-01,"AUDUBON",5,9640.4,14459.81,1097,1097.45
2020-02-01,"BENTON",6,61521.17,92226.04,7866,7607.28
2020-02-01,"Black Hawk",7,6272.42,9410.64,1474,548.99
2020-02-01,"BLACK HAWK",7,1031559.24,1547440.65,132082,97163.39
2020-02-01,"BOONE",8,88749.24,133000.1,10881,8883.32
2020-02-01,"BREMER",9,113242.33,169762.84,11919,12107.85
2020-02-01,"BUCHANAN",10,57766.49,86588.69,6142,6428.66
2020-02-01,"BUENA VIST",11,98449.78,147609.56,10982,10993.99
2020-02-01,"BUTLER",12,19339.53,28999.75,2541,2239.74
2020-02-01,"CALHOUN",13,13601.45,20364.14,1696,1678.97
2020-02-01,"CARROLL",14,138543.64,207795.92,13341,14095.18
2020-02-01,"CASS",15,57221.45,85617.02,6593,6172.98
2020-02-01,"CEDAR",16,33353.55,50071.89,4486,3534.65
2020-02-01,"CERRO GORD",17,317541.08,476484.21,37920,32307.59
2020-02-01,"CHEROKEE",18,37855.51,56483.53,5106,4120.16
2020-02-01,"CHICKASAW",19,17684.11,25901.85,1949,2407.3
2020-02-01,"CLARKE",20,44334.31,66509.81,4760,5462.55
2020-02-01,"CLAY",21,80586.53,120746.4,8967,9404.32
2020-02-01,"CLAYTON",22,28857.18,43267.24,3319,3162.13
2020-02-01,"CLINTON",23,189366.84,283823.63,24565,20073.57
2020-02-01,"CRAWFORD",24,66713.2,100077.36,6909,5812.59
2020-02-01,"Dallas",25,166474.38,249726.66,9690,14755.5
2020-02-01,"DALLAS",25,201321.09,301911.75,22075,18305.28
2020-02-01,"DAVIS",26,6656.07,9998.43,830,711.05
2020-02-01,"DECATUR",27,11210.32,16817.25,1274,1061.14
2020-02-01,"Delaware",28,20241.25,30342.75,1958,1986.83
2020-02-01,"DELAWARE",28,25125.47,37578.12,2557,3150.25
2020-02-01,"Des Moines",29,6825.25,10241.29,1054,537.47
2020-02-01,"DES MOINES",29,184077.22,276198.6,24264,17624.56
2020-02-01,"DICKINSON",30,173589.93,260044.11,15860,16959.87
2020-02-01,"DUBUQUE",31,512824.12,768963.91,55941,48759.8
2020-02-01,"EMMET",32,32430.73,48176.22,3814,4656.39
2020-02-01,"FAYETTE",33,65801.23,98322.79,8282,8049.12
2020-02-01,"FLOYD",34,53381.36,80063.29,6707,6010.37
2020-02-01,"FRANKLIN",35,25697.92,38448.19,2708,2665.23
2020-02-01,"GREENE",37,39179.06,58813.97,3976,4126.07
2020-02-01,"GRUNDY",38,14046.93,21058.06,1843,1874.42
2020-02-01,"GUTHRIE",39,25452.51,38080.67,3107,2673.75
